"idx","tic","Name","LastSale","MarketCap","IPOyear","Sector","Industry","Exchange","MarketCap1","X1","X2","X3","X4","X5","X6","score","tic.y"
1424,"supn","Supernus Pharmaceuticals, Inc.",22.07,"$1.09B",2012,"Health Care","Major Pharmaceuticals","NASDAQ",1090,0.03,-0.01,-0.01,1,1,0.99,0.646063085064973,"supn"
1362,"slg","SL Green Realty Corporation",114.26,"$11.46B",1997,"Consumer Services","Real Estate Investment Trusts","NYSE",11460,-0.01,0,0,1.28,0.91,1.05,0.644947081564522,"slg"
8,"abb","ABB Ltd",21.84,"$46.45B",2000,"Consumer Durables","Electrical Products","NYSE",46450,0,0,0,1.29,0.82,0.95,0.643775403255608,"abb"
362,"cpn","Calpine Corporation",12.46,"$4.47B",2000,"Public Utilities","Electric Utilities: Central","NYSE",4470,0,0.01,0,1.1,0.84,0.83,0.629058891861852,"cpn"
1126,"orly","O&#39;Reilly Automotive, Inc.",278.25,"$26.41B",1993,"Consumer Services","Other Specialty Stores","NASDAQ",26410,-0.02,0,0,1.8,1.02,0.93,0.626211470388601,"orly"
542,"ev","Eaton Vance Corporation",39.71,"$4.52B",2000,"Finance","Investment Managers","NYSE",4520,0,-0.01,0.01,0.5,0.86,1.11,0.612584001963178,"ev"
956,"met","MetLife, Inc.",41.79,"$45.92B",2000,"Finance","Life Insurance","NYSE",45920,0.01,0.01,0,1.02,0.78,0.74,0.610861256158053,"met"
428,"deo","Diageo plc",114.49,"$78.84B",2000,"Consumer Non-Durables","Beverages (Production/Distribution)","NYSE",78840,0,0,0,1.34,0.84,0.91,0.61062033572345,"deo"
1248,"rci","Rogers Communication, Inc.",43.35,"$17.44B",2000,"Consumer Services","Television Services","NYSE",17440,-0.01,0,0,0.9,0.92,1.18,0.608593142546294,"rci"
864,"lamr","Lamar Advertising Company",62.69,"$6.11B",1996,"Consumer Services","Real Estate Investment Trusts","NASDAQ",6110,-0.01,0.01,0,0.95,0.97,0.95,0.603155706214627,"lamr"
1420,"su","Suncor Energy  Inc.",28.08,"$46.74B",2000,"Energy","Integrated oil Companies","NYSE",46740,0,0,0,1.06,0.89,0.98,0.599674581904584,"su"
1411,"stng","Scorpio Tankers Inc.",4.85,"$836.04M",2010,"Transportation","Marine Transportation","NYSE",836.04,-0.02,-0.03,0.01,1.14,1.44,1.13,0.591669466840737,"stng"
1422,"sum","Summit Materials, Inc.",19.92,"$2.58B",2015,"Basic Industries","Mining & Quarrying of Nonmetallic Minerals (No Fuels)","NYSE",2580,0,0.01,-0.01,1.24,1.03,0.92,0.58983461637708,"sum"
679,"h","Hyatt Hotels Corporation",54.08,"$7.19B",2009,"Consumer Services","Hotels/Resorts","NYSE",7190,-0.01,0,0.01,1.13,0.84,0.86,0.5856006005139,"h"
257,"cbg","CBRE Group, Inc.",29.63,"$9.94B",2004,"Finance","Real Estate","NYSE",9940,0.01,0.01,-0.01,1.03,0.9,0.93,0.582872388422893,"cbg"
1033,"navi","Navient Corporation",14.25,"$4.52B",2000,"Finance","Investment Bankers/Brokers/Service","NASDAQ",4520,-0.01,0.01,0.01,0.67,0.72,0.94,0.575881724193944,"navi"
496,"egrx","Eagle Pharmaceuticals, Inc.",60.23,"$941.78M",2014,"Health Care","Major Pharmaceuticals","NASDAQ",941.78,0.02,-0.01,-0.01,0.69,1.22,1.03,0.567757515849651,"egrx"
339,"cnx","CONSOL Energy Inc.",18.13,"$4.16B",1999,"Energy","Coal Mining","NYSE",4160,0.01,0.01,-0.01,1.03,0.88,0.94,0.565815877686662,"cnx"
1509,"tsm","Taiwan Semiconductor Manufacturing Company Ltd.",28.64,"$148.53B",1997,"Technology","Semiconductors","NYSE",148530,0,0,0,0.89,0.97,0.98,0.554293198144631,"tsm"
1548,"ulti","The Ultimate Software Group, Inc.",211.32,"$6.12B",1998,"Technology","Computer Software: Prepackaged Software","NASDAQ",6120,0,0.01,-0.01,1.05,0.89,1.08,0.551181054326928,"ulti"
835,"kbh","KB Home",15.62,"$1.32B",1986,"Capital Goods","Homebuilding","NYSE",1320,-0.02,0.01,0,1,1.11,0.98,0.545441523323397,"kbh"
88,"amgn","Amgen Inc.",171.97,"$128.7B",1983,"Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","NASDAQ",128700,0.01,-0.01,0,1.01,0.94,0.97,0.542137790902832,"amgn"
1632,"whr","Whirlpool Corporation",181.02,"$13.66B",2000,"Consumer Durables","Consumer Electronics/Appliances","NYSE",13660,0,-0.01,0,1.23,0.96,1.03,0.541551130430931,"whr"
1638,"wm","Waste Management, Inc.",63.97,"$28.29B",2000,"Public Utilities","Environmental Services","NYSE",28290,-0.02,0,0,1.42,1,1.07,0.541343185200107,"wm"
360,"cpe","Callon Petroleum Company",14.45,"$1.89B",2000,"Energy","Oil & Gas Production","NYSE",1890,0,0.01,0,0.96,0.86,0.85,0.539068357037643,"cpe"
1076,"ntt","Nippon Telegraph and Telephone Corporation",45.97,"$93.65B",2000,"Public Utilities","Telecommunications Equipment","NYSE",93650,-0.01,0,-0.01,2,0.96,1,0.536729332832192,"ntt"
174,"bdx","Becton, Dickinson and Company",175.47,"$37.36B",2000,"Health Care","Medical/Dental Instruments","NYSE",37360,0.01,0,0,1.12,0.84,0.82,0.536545186667904,"bdx"
1626,"wex","WEX Inc.",99.17,"$4.24B",2000,"Miscellaneous","Business Services","NYSE",4240,0,0,0,0.86,1.01,0.96,0.535986678340816,"wex"
1662,"wwav","Whitewave Foods Company (The)",55.24,"$9.79B",2012,"Consumer Non-Durables","Packaged Foods","NYSE",9790,0,0,0,1.13,0.86,0.96,0.535895018316779,"wwav"
36,"aeo","American Eagle Outfitters, Inc.",18.66,"$3.38B",2000,"Consumer Services","Clothing/Shoe/Accessory Stores","NYSE",3380,0,-0.01,0,0.58,0.91,1.31,0.532561709299589,"aeo"
904,"lpi","Laredo Petroleum, Inc.",12.61,"$3.03B",2011,"Energy","Oil & Gas Production","NYSE",3030,0,-0.01,0.02,0.78,0.8,0.89,0.530678309470639,"lpi"
222,"bsmx","Grupo Financiero Santander Mexico S.A. B. de C.V.",9.62,"$13.04B",2012,"Finance","Commercial Banks","NYSE",13040,0,0.01,-0.01,1.46,1.02,0.83,0.530054309115855,"bsmx"
371,"crl","Charles River Laboratories International, Inc.",83.11,"$3.93B",2000,"Health Care","Biotechnology: Commercial Physical & Biological Resarch","NYSE",3930,0.01,0,0,1,0.86,0.85,0.527360172826385,"crl"
261,"cboe","CBOE Holdings, Inc.",68.9,"$5.6B",2010,"Finance","Investment Bankers/Brokers/Service","NASDAQ",5600,0,0,0,1.3,0.85,0.9,0.526326289323944,"cboe"
89,"amh","American Homes 4 Rent",22.07,"$5.26B",2013,"Consumer Services","Real Estate Investment Trusts","NYSE",5260,0,0,0,1.12,0.92,0.92,0.523732209968209,"amh"
1230,"qep","QEP Resources, Inc.",19.59,"$4.69B",2000,"Energy","Oil & Gas Production","NYSE",4690,-0.01,-0.01,0.01,1.22,0.86,0.97,0.505557489257702,"qep"
1145,"pb","Prosperity Bancshares, Inc.",54.55,"$3.79B",2000,"Finance","Major Banks","NYSE",3790,0.01,0,0,1.31,0.71,0.83,0.505442914240371,"pb"
49,"agnc","American Capital Agency Corp.",19.71,"$6.52B",2008,"Consumer Services","Real Estate Investment Trusts","NASDAQ",6520,-0.01,0,0,1.21,1.02,0.97,0.501797727306217,"agnc"
1265,"rhp","Ryman Hospitality Properties, Inc.",54.33,"$2.77B",2000,"Consumer Services","Real Estate Investment Trusts","NYSE",2770,0,0,0,0.92,0.98,0.95,0.500593094459425,"rhp"
1023,"mux","McEwen Mining Inc.",3.84,"$1.15B",2000,"Basic Industries","Precious Metals","NYSE",1150,0,-0.06,0.01,1.73,1.23,1.24,0.498553350047087,"mux"
1658,"wtfc","Wintrust Financial Corporation",55.15,"$2.85B",2000,"Finance","Major Banks","NASDAQ",2850,0,0,0,1.3,0.88,0.87,0.483122315230532,"wtfc"
267,"cc","Chemours Company (The)",12.66,"$2.3B",2015,"Basic Industries","Major Chemicals","NYSE",2300,-0.01,0.01,0,1.12,0.91,0.9,0.482156960183456,"cc"
1088,"nwl","Newell Brands Inc.",53.87,"$25.98B",2000,"Consumer Non-Durables","Plastic Products","NYSE",25980,0,0,0,1,0.9,0.97,0.480434174654227,"nwl"
159,"bbby","Bed Bath & Beyond Inc.",45.45,"$7.02B",1992,"Consumer Services","Home Furnishings","NASDAQ",7020,-0.02,0.01,0,1.34,0.97,0.93,0.469824161052179,"bbby"
186,"bidu","Baidu, Inc.",173.47,"$60.12B",2005,"Technology","Computer Software: Programming, Data Processing","NASDAQ",60120,0,-0.01,0.01,0.67,0.85,1.02,0.465437792574825,"bidu"
1503,"trv","The Travelers Companies, Inc.",117.14,"$33.77B",2000,"Finance","Property-Casualty Insurers","NYSE",33770,-0.01,0,0,1.35,0.93,0.97,0.463301734355859,"trv"
1170,"pfpt","Proofpoint, Inc.",77.2,"$3.25B",2012,"Technology","EDP Services","NASDAQ",3250,0.01,0,0,0.94,0.8,0.9,0.463069878328816,"pfpt"
1150,"pbr","Petroleo Brasileiro S.A.- Petrobras",9.11,"$59.42B",2000,"Energy","Oil & Gas Production","NYSE",59420,-0.01,-0.01,0.01,0.96,0.96,0.99,0.457551472800667,"pbr"
1521,"tup","Tupperware Brands Corporation",65.76,"$3.32B",2000,"Consumer Non-Durables","Plastic Products","NYSE",3320,0,0.01,0,0.75,0.89,0.89,0.449941714933168,"tup"
1418,"stx","Seagate Technology PLC",33.33,"$9.95B",2002,"Technology","Electronic Components","NASDAQ",9950,0.04,0,-0.01,1.46,0.79,0.74,0.447404004627162,"stx"
497,"eix","Edison International",71.9,"$23.43B",2000,"Public Utilities","Electric Utilities: Central","NYSE",23430,-0.02,0,0,1.37,0.91,1.13,0.446011724957697,"eix"
1295,"ryaay","Ryanair Holdings plc",72.72,"$18.24B",1997,"Transportation","Air Freight/Delivery Services","NASDAQ",18240,0,0.01,0,0.96,0.83,0.85,0.444694850735537,"ryaay"
733,"hsbc","HSBC Holdings plc",35.87,"$142.14B",2000,"Finance","Savings Institutions","NYSE",142140,0,0,0,0.87,0.71,1.14,0.43518967811829,"hsbc"
1124,"orcl","Oracle Corporation",41.26,"$170.1B",1986,"Technology","Computer Software: Prepackaged Software","NYSE",170100,0,0,0,0.94,0.96,0.94,0.426764624310367,"orcl"
656,"gpc","Genuine Parts Company",103.32,"$15.39B",2000,"Capital Goods","Automotive Aftermarket","NYSE",15390,-0.01,0,0,0.98,1.08,1,0.426239070521158,"gpc"
421,"dd","E.I. du Pont de Nemours and Company",69.65,"$60.9B",2000,"Basic Industries","Major Chemicals","NYSE",60900,-0.01,0,0,0.74,1.11,1.07,0.422270367535924,"dd"
326,"cme","CME Group Inc.",105.88,"$35.88B",2002,"Finance","Investment Bankers/Brokers/Service","NASDAQ",35880,0,0,0,1.14,0.89,0.91,0.418445904385115,"cme"
1528,"txn","Texas Instruments Incorporated",69.75,"$69.97B",2000,"Technology","Semiconductors","NASDAQ",69970,0,0,0,0.96,0.93,0.95,0.413196638990952,"txn"
317,"clny","Colony Capital, Inc",17.91,"$2.04B",2009,"Consumer Services","Real Estate Investment Trusts","NYSE",2040,0,-0.01,0,0.83,1.14,1.03,0.408864951226542,"clny"
442,"dk","Delek US Holdings, Inc.",17.38,"$1.07B",2006,"Energy","Integrated oil Companies","NYSE",1070,0.02,0,0,0.95,0.78,0.74,0.406948087267114,"dk"
297,"chl","China Mobile (Hong Kong) Ltd.",61.71,"$252.71B",2000,"Public Utilities","Telecommunications Equipment","NYSE",252710,-0.01,0,0,1.38,0.91,0.96,0.406946444632226,"chl"
1462,"ter","Teradyne, Inc.",21.06,"$4.26B",2000,"Capital Goods","Electrical Products","NYSE",4260,0.01,0,0,0.77,0.92,0.87,0.405942355909486,"ter"
1166,"pep","Pepsico, Inc.",107.45,"$154.64B",2000,"Consumer Non-Durables","Beverages (Production/Distribution)","NYSE",154640,0,0,0,1,0.92,0.94,0.40577236512678,"pep"
1201,"ppc","Pilgrim&#39;s Pride Corporation",22.84,"$5.81B",2000,"Consumer Non-Durables","Meat/Poultry/Fish","NASDAQ",5810,-0.03,0,0.01,1.19,0.96,1.03,0.401404907535405,"ppc"
907,"lpt","Liberty Property Trust",40.09,"$5.88B",2000,"Consumer Services","Real Estate Investment Trusts","NYSE",5880,-0.01,0,0,1.17,1.01,0.97,0.40044717017048,"lpt"
1120,"onb","Old National Bancorp",13.92,"$1.88B",2000,"Finance","Major Banks","NASDAQ",1880,0,0,0,1.2,0.88,0.89,0.400108831239955,"onb"
860,"ksu","Kansas City Southern",99.47,"$10.74B",2000,"Transportation","Railroads","NYSE",10740,0,0,0,0.83,0.88,1.03,0.395629397344956,"ksu"
1664,"www","Wolverine World Wide, Inc.",24.66,"$2.45B",2000,"Consumer Non-Durables","Shoe Manufacturing","NYSE",2450,0,-0.01,0.01,0.65,0.78,1.06,0.393723224213084,"www"
1213,"pstg","Pure Storage, Inc. ",11.4,"$2.22B",2015,"Technology","Electronic Components","NYSE",2220,-0.04,0.01,-0.03,6.44,2.1,1.69,0.390693740081674,"pstg"
1478,"tjx","TJX Companies, Inc. (The)",78.69,"$52.02B",2000,"Consumer Services","Clothing/Shoe/Accessory Stores","NYSE",52020,0,0,-0.01,0.99,0.85,1.27,0.387166505139848,"tjx"
775,"incr","INC Research Holdings, Inc.",43.8,"$2.4B",2014,"Health Care","Biotechnology: Commercial Physical & Biological Resarch","NASDAQ",2400,-0.01,0,0,1.06,0.95,1.05,0.386368453941301,"incr"
31,"ads","Alliance Data Systems Corporation",198.65,"$11.63B",2001,"Miscellaneous","Business Services","NYSE",11630,-0.01,0,-0.01,0.94,0.95,1.39,0.381657295525,"ads"
1419,"stz","Constellation Brands Inc",165.59,"$33.2B",2000,"Consumer Non-Durables","Beverages (Production/Distribution)","NYSE",33200,-0.01,0,0,1.08,1.01,1,0.380766026737167,"stz"
1586,"vmi","Valmont Industries, Inc.",133.28,"$3.02B",2000,"Capital Goods","Metal Fabrications","NYSE",3020,0.01,0,0,0.75,0.85,0.92,0.380086947679584,"vmi"
1266,"rht","Red Hat, Inc.",74.37,"$13.47B",2000,"Technology","Computer Software: Programming, Data Processing","NYSE",13470,-0.01,0,0,1.42,0.98,0.89,0.376029893449301,"rht"
889,"lll","L-3 Communications Holdings, Inc.",148.24,"$11.45B",2000,"Technology","Radio And Television Broadcasting And Communications Equipment","NYSE",11450,0,0,0,0.59,0.89,1.11,0.374604183623491,"lll"
1482,"tln","Talen Energy Corporation",13.72,"$1.76B",2015,"Public Utilities","Electric Utilities: Central","NYSE",1760,0,0,0,0.91,0.96,0.94,0.37434508303409,"tln"
78,"alv","Autoliv, Inc.",106.19,"$9.37B",2000,"Capital Goods","Auto Parts:O.E.M.","NYSE",9370,0,0.01,0,0.9,0.81,0.87,0.368658417578592,"alv"
847,"kmb","Kimberly-Clark Corporation",128.24,"$46.12B",2000,"Consumer Durables","Containers/Packaging","NYSE",46120,0,0,0,0.9,0.92,0.97,0.368618041268041,"kmb"
1279,"roic","Retail Opportunity Investments Corp.",22.14,"$2.41B",2000,"Consumer Services","Real Estate Investment Trusts","NASDAQ",2410,-0.01,0.01,0,0.93,0.73,1.07,0.363531216529002,"roic"
1186,"pld","ProLogis, Inc.",52.56,"$27.7B",2000,"Consumer Services","Real Estate Investment Trusts","NYSE",27700,-0.01,0,0,1.33,0.88,0.99,0.36278451659851,"pld"
1532,"tyl","Tyler Technologies, Inc.",165.9,"$6.03B",2000,"Technology","Computer Software: Prepackaged Software","NYSE",6030,0,0.01,0,0.79,0.84,0.89,0.362545259464695,"tyl"
808,"itub","Itau Unibanco Banco Holding SA",10.97,"$65.05B",2000,"Finance","Major Banks","NYSE",65050,0.01,-0.01,0,1.32,0.87,0.86,0.359150774602548,"itub"
1146,"pbct","People&#39;s United Financial, Inc.",15.87,"$4.93B",2000,"Finance","Savings Institutions","NASDAQ",4930,0,0.01,0,1,0.78,0.85,0.357298395267064,"pbct"
981,"mnk","Mallinckrodt plc",74.92,"$8.07B",2013,"Health Care","Major Pharmaceuticals","NYSE",8070,0,-0.02,0,0.96,1.38,0.98,0.357040379111394,"mnk"
285,"cf","CF Industries Holdings, Inc.",23.98,"$5.59B",2005,"Basic Industries","Agricultural Chemicals","NYSE",5590,-0.01,0.02,0,0.79,0.87,0.85,0.355083031152405,"cf"
451,"dnow","NOW Inc.",21.24,"$2.28B",2014,"Energy","Metal Fabrications","NYSE",2280,0,0,0.01,0.9,0.81,0.76,0.353819604598984,"dnow"
485,"eca","Encana Corporation",9.92,"$8.43B",2000,"Energy","Oil & Gas Production","NYSE",8430,0,-0.01,0.01,0.7,0.81,1.01,0.346166831983122,"eca"
38,"aer","Aercap Holdings N.V.",39,"$7.33B",2006,"Technology","Diversified Commercial Services","NYSE",7330,0,0,0,0.71,0.96,1.01,0.345895595448453,"aer"
686,"has","Hasbro, Inc.",81.36,"$10.2B",2000,"Consumer Non-Durables","Recreational Products/Toys","NASDAQ",10200,0.01,0,0,0.88,0.81,0.89,0.343829471078459,"has"
779,"infy","Infosys Limited",15.9,"$36.34B",2000,"Technology","EDP Services","NYSE",36340,-0.01,0,0,0.79,1.13,1.02,0.343256139871926,"infy"
1144,"payx","Paychex, Inc.",60.5,"$21.81B",1983,"Consumer Services","Diversified Commercial Services","NASDAQ",21810,0,0,0,1.1,0.83,0.95,0.343242810606558,"payx"
862,"l","Loews Corporation",41.43,"$13.97B",2000,"Finance","Property-Casualty Insurers","NYSE",13970,-0.01,0,0,1.12,0.99,0.99,0.34188391743896,"l"
1287,"rrc","Range Resources Corporation",39.65,"$6.74B",2000,"Energy","Oil & Gas Production","NYSE",6740,-0.01,0,0.01,0.76,0.88,0.92,0.34007922730033,"rrc"
494,"egn","Energen Corporation",56.92,"$5.53B",2000,"Energy","Oil & Gas Production","NYSE",5530,0.01,0,0,0.59,0.78,1.02,0.33890281415292,"egn"
1463,"terp","TerraForm Power, Inc.",12.09,"$1.7B",2014,"Public Utilities","Electric Utilities: Central","NASDAQ",1700,0.06,0,-0.03,2.08,0.97,0.92,0.333886879441383,"terp"
1504,"ts","Tenaris S.A.",28.16,"$16.62B",2000,"Basic Industries","Steel/Iron Ore","NYSE",16620,0,-0.01,0.01,0.67,0.88,0.97,0.330515498217735,"ts"
1517,"ttek","Tetra Tech, Inc.",34.98,"$2.01B",1991,"Consumer Services","Military/Government/Technical","NASDAQ",2010,-0.01,0,0,0.6,1.1,1.11,0.329624646673288,"ttek"
1393,"src","Spirit Realty Capital, Inc.",13.09,"$6.28B",2013,"Consumer Services","Building operators","NYSE",6280,0,0,0,1.11,0.92,0.88,0.322822389015427,"src"
67,"algn","Align Technology, Inc.",92.67,"$7.42B",2001,"Health Care","Industrial Specialties","NASDAQ",7420,0.01,-0.01,0,0.81,0.98,0.97,0.318505524130461,"algn"
1099,"oak","Oaktree Capital Group, LLC",43.88,"$6.8B",2012,"Finance","Investment Managers","NYSE",6800,0,0,0,0.9,0.9,0.97,0.305702370399971,"oak"
1605,"vz","Verizon Communications Inc.",52.07,"$212.25B",2000,"Public Utilities","Telecommunications Equipment","NYSE",212250,-0.01,0,0,1.34,0.87,0.98,0.302940701458061,"vz"
1679,"xyl","Xylem Inc.",50.67,"$9.08B",2011,"Capital Goods","Fluid Controls","NYSE",9080,0,0,0,0.65,0.95,1.03,0.301316997725543,"xyl"
300,"chrw","C.H. Robinson Worldwide, Inc.",68.78,"$9.82B",1997,"Transportation","Oil Refining/Marketing","NASDAQ",9820,0,0,0,0.83,0.85,1.03,0.301255891042851,"chrw"
1549,"umpq","Umpqua Holdings Corporation",16.09,"$3.54B",2000,"Finance","Savings Institutions","NASDAQ",3540,0,0,0,1.05,0.77,1,0.296425696534415,"umpq"
214,"bpop","Popular, Inc.",38.14,"$3.96B",2000,"Finance","Major Banks","NASDAQ",3960,0.01,0,0,0.9,0.74,0.92,0.296148464286581,"bpop"
938,"mbt","Mobile TeleSystems OJSC",8.19,"$8.14B",2000,"Public Utilities","Telecommunications Equipment","NYSE",8140,-0.01,-0.01,-0.01,1.29,1.14,1.27,0.295903716595937,"mbt"
1225,"pxd","Pioneer Natural Resources Company",179.5,"$30.44B",2000,"Energy","Oil & Gas Production","NYSE",30440,-0.01,-0.01,0.01,0.68,1.02,1.02,0.29462691388848,"pxd"
1639,"wmb","Williams Companies, Inc. (The)",27.83,"$20.89B",2000,"Public Utilities","Natural Gas Distribution","NYSE",20890,0,0,0.01,0.56,0.79,0.89,0.292984880980353,"wmb"
402,"cvs","CVS Health Corporation",93.26,"$99.44B",2000,"Health Care","Medical/Nursing Services","NYSE",99440,-0.01,-0.01,0,1.35,1.16,0.95,0.29044546167166,"cvs"
158,"bax","Baxter International Inc.",47.18,"$25.66B",2000,"Health Care","Medical/Dental Instruments","NYSE",25660,0,-0.01,0,0.96,1.03,1.03,0.289980106982688,"bax"
782,"ingr","Ingredion Incorporated",135.91,"$9.81B",2000,"Consumer Non-Durables","Packaged Foods","NYSE",9810,0,0,0,0.81,0.9,1,0.286021226966659,"ingr"
39,"aes","The AES Corporation",12.02,"$7.92B",2000,"Basic Industries","Electric Utilities: Central","NYSE",7920,-0.01,0,0,1.2,0.84,1.05,0.284956790122872,"aes"
87,"amg","Affiliated Managers Group, Inc.",142.49,"$7.68B",2000,"Finance","Investment Managers","NYSE",7680,0.02,-0.01,-0.01,1.15,0.99,0.95,0.281120319381705,"amg"
1108,"oi","Owens-Illinois, Inc.",17.95,"$2.91B",2000,"Consumer Durables","Containers/Packaging","NYSE",2910,-0.01,0,0,0.95,1.02,1.02,0.276790836904348,"oi"
666,"grfs","Grifols, S.A.",16.07,"$11.05B",2000,"Health Care","Major Pharmaceuticals","NASDAQ",11050,-0.01,0,0,0.91,1.07,1,0.272468972109144,"grfs"
173,"bdn","Brandywine Realty Trust",16.09,"$2.82B",2000,"Consumer Services","Real Estate Investment Trusts","NYSE",2820,-0.01,0,0,1.3,0.78,1.05,0.270941581772916,"bdn"
1552,"unfi","United Natural Foods, Inc.",47.54,"$2.4B",1996,"Consumer Non-Durables","Food Distributors","NASDAQ",2400,0,0,-0.01,1.1,0.81,1.23,0.270103507556032,"unfi"
601,"fnv","Franco-Nevada Corporation",72.35,"$12.86B",2000,"Basic Industries","Precious Metals","NYSE",12860,0,-0.03,0,1.19,1.26,1.13,0.264648738262018,"fnv"
951,"mdu","MDU Resources Group, Inc.",23.6,"$4.61B",2000,"Basic Industries","Mining & Quarrying of Nonmetallic Minerals (No Fuels)","NYSE",4610,-0.01,0.01,0,1.1,0.88,0.88,0.261118772766821,"mdu"
212,"bp","BP p.l.c.",34.16,"$107.01B",2000,"Energy","Integrated oil Companies","NYSE",107010,0,0,0,1.03,0.93,0.89,0.260353941177896,"bp"
1174,"pgre","Paramount Group, Inc.",17.67,"$3.88B",2014,"Consumer Services","Real Estate Investment Trusts","NYSE",3880,0,0,0,0.83,0.88,1,0.258051916949439,"pgre"
852,"ko","Coca-Cola Company (The)",43.32,"$186.97B",2000,"Consumer Non-Durables","Beverages (Production/Distribution)","NYSE",186970,-0.01,0,0,1.14,0.98,0.97,0.253654122592098,"ko"
93,"amt","American Tower Corporation (REIT)",113.23,"$48.18B",2000,"Consumer Services","Real Estate Investment Trusts","NYSE",48180,-0.01,0,0,1.01,0.95,1.04,0.253143391682334,"amt"
1125,"ori","Old Republic International Corporation",19.01,"$4.99B",2000,"Finance","Property-Casualty Insurers","NYSE",4990,-0.01,0,0,1.26,1,0.91,0.25109299777424,"ori"
877,"len","Lennar Corporation",46.32,"$10.15B",2000,"Basic Industries","Homebuilding","NYSE",10150,-0.02,0.01,0,1.26,1.03,0.87,0.24363076946195,"len"
522,"eqix","Equinix, Inc.",364.72,"$25.92B",2000,"Consumer Services","Real Estate Investment Trusts","NASDAQ",25920,0,0,0,1.19,0.85,0.88,0.242402984380584,"eqix"
982,"mnro","Monro Muffler Brake, Inc.",57.15,"$1.85B",1991,"Consumer Services","Automotive Aftermarket","NASDAQ",1850,0.01,0,0,0.92,0.77,0.88,0.242031690912181,"mnro"
1300,"sage","Sage Therapeutics, Inc.",38.57,"$1.24B",2014,"Health Care","Major Pharmaceuticals","NASDAQ",1240,0.03,0.01,-0.01,0.75,0.79,0.79,0.240772162484472,"sage"
1038,"ncr","NCR Corporation",34.14,"$4.23B",2000,"Miscellaneous","Office Equipment/Supplies/Services","NYSE",4230,0.01,0,0,1,0.85,0.79,0.220747376601315,"ncr"
843,"kim","Kimco Realty Corporation",29.55,"$12.41B",2000,"Consumer Services","Real Estate Investment Trusts","NYSE",12410,-0.01,0,0,1.18,0.83,1.05,0.218552593837985,"kim"
1051,"ni","NiSource, Inc",24.19,"$7.79B",2000,"Public Utilities","Power Generation","NYSE",7790,-0.02,0,0.01,0.88,0.8,1.06,0.217055689288535,"ni"
